Year,Longitude,Latitude,Target_NDVI,X1_Rain_P_antecedent,X2_Max_Temp_Tmax,X3_Vapor_Deficit_VPD,X5_AET_Annual,X6_Latent_Heat_LE,X7_Soil_Evaporation,X8_Soil_Moisture_SMroot,X9_Rainfall_Anomaly,X10_Elevation
2003,12.17505569188154,10.325047229460115,0.3803956521739131,1107.6876225695014,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,74.72323078299974,255
2003,12.225055920595631,10.325047229460115,0.4272,1088.3473799824715,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,63.5653011010952,359
2003,12.275056149309725,10.325047229460115,0.4251913043478261,1117.0137893138453,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,52.3092064149248,435
2003,12.325056378023817,10.325047229460115,0.42321304347826094,1106.0635509490967,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,54.66087517935648,479
2003,12.375056606737909,10.325047229460115,0.40581739130434785,1113.6921438244171,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,50.65978564673719,369
2003,12.425056835452002,10.325047229460115,0.4203565217391304,1103.0162585265934,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,54.22306998360318,332
2003,12.475057064166094,10.325047229460115,0.4588347826086957,1115.8810360450298,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,69.30530119534296,357
2003,12.525057292880188,10.325047229460115,0.4810521739130435,1137.2462305873632,37.60933837890627,1.166550930196335,743.3506,58.139084,428.7667,192.99458,54.37201740584965,401
2003,11.675053404740614,10.375047458174206,0.36184347826086954,896.9012550208718,38.68096313476565,1.2508050369587285,679.0336,53.10871,417.12402,187.1238,-49.48237729385323,273
2003,11.725053633454706,10.375047458174206,0.44202608695652174,928.3618223816156,38.68096313476565,1.2508050369587285,679.0336,53.10871,417.12402,187.1238,-56.76708603303473,380
2003,11.775053862168798,10.375047458174206,0.4317695652173913,948.0213637668639,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-43.0544411227346,382
2003,11.825054090882892,10.375047458174206,0.36906086956521744,971.5396521538496,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-47.84292758493643,276
2003,11.875054319596984,10.375047458174206,0.40581739130434785,1012.5315061211586,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-44.271762186591104,301
2003,11.925054548311076,10.375047458174206,0.38563478260869566,1064.338470980525,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-24.659936854259513,300
2003,11.97505477702517,10.375047458174206,0.36761739130434784,1116.0053952205926,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-8.245950650392388,342
2003,12.025055005739262,10.375047458174206,0.35731739130434786,1182.8679053522646,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,36.55578937116911,387
2003,12.075055234453353,10.375047458174206,0.39676086956521744,1169.106224603951,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,36.57012776126726,604
2003,12.125055463167447,10.375047458174206,0.4012608695652174,1147.2741661462824,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,49.22752133004224,544
2003,12.17505569188154,10.375047458174206,0.4325478260869565,1148.4779543355107,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,69.82630337412411,457
2003,12.225055920595631,10.375047458174206,0.4041130434782609,1106.3939208313823,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,65.96684424584373,326
2003,12.275056149309725,10.375047458174206,0.3824565217391305,1107.3718918263912,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,62.13283496502254,295
2003,12.325056378023817,10.375047458174206,0.38453478260869567,1096.1720228791237,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,59.381673338037444,300
2003,12.375056606737909,10.375047458174206,0.4219304347826087,1099.8807649612427,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,60.558709788294436,353
2003,12.425056835452002,10.375047458174206,0.4250695652173913,1098.0640755295753,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,64.96757815770957,340
2003,12.475057064166094,10.375047458174206,0.44156521739130433,1101.4341828525066,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,65.63997332560689,355
2003,12.525057292880188,10.375047458174206,0.4038304347826087,1085.4388193115592,37.60933837890627,1.166550930196335,743.3506,58.139084,428.7667,192.99458,41.59165795576541,358
2003,12.57505752159428,10.375047458174206,0.4035347826086957,1111.0735629200935,37.60933837890627,1.166550930196335,743.3506,58.139084,428.7667,192.99458,39.22431788953054,390
2003,12.625057750308372,10.375047458174206,0.40186086956521744,1169.215476512909,37.60933837890627,1.166550930196335,743.3506,58.139084,428.7667,192.99458,57.68105105851441,451
2003,11.675053404740614,10.4250476868883,0.3556217391304348,883.8213095669635,38.68096313476565,1.2508050369587285,679.0336,53.10871,417.12402,187.1238,-64.9746011070282,286
2003,11.725053633454706,10.4250476868883,0.3713739130434783,918.390218324028,38.68096313476565,1.2508050369587285,679.0336,53.10871,417.12402,187.1238,-63.121043780995706,357
2003,11.775053862168798,10.4250476868883,0.4055565217391305,934.8818125240505,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-38.57336095466917,358
2003,11.825054090882892,10.4250476868883,0.368004347826087,968.8782846797258,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-59.96752323178771,305
2003,11.875054319596984,10.4250476868883,0.4258608695652174,1013.8761657476425,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-71.48778287734353,329
2003,11.925054548311076,10.4250476868883,0.3812434782608696,1073.8144569182768,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-45.97433827686859,347
2003,11.97505477702517,10.4250476868883,0.3823391304347826,1115.3552664220333,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-15.51159021141143,349
2003,12.025055005739262,10.4250476868883,0.35808695652173916,1175.9584919065237,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,23.5924809419555,402
2003,12.075055234453353,10.4250476868883,0.39636521739130437,1187.6386281438172,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,28.330186747374682,701
2003,12.125055463167447,10.4250476868883,0.40092608695652177,1196.1470680180937,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,49.04919682207901,637
2003,12.17505569188154,10.4250476868883,0.42603913043478264,1154.8096183538437,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,51.60443621510353,617
2003,12.225055920595631,10.4250476868883,0.40387391304347825,1147.073745943606,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,56.537902723894604,369
2003,12.275056149309725,10.4250476868883,0.3934173913043479,1122.6798978410661,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,50.1233175539835,347
2003,12.325056378023817,10.4250476868883,0.38987826086956523,1120.6752329480369,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,66.28232592595782,404
2003,12.375056606737909,10.4250476868883,0.39405652173913047,1119.432550124824,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,63.79082457296704,426
2003,12.425056835452002,10.4250476868883,0.4236521739130435,1115.9269181806594,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,58.7684045482049,405
2003,12.475057064166094,10.4250476868883,0.4081130434782609,1111.875836238265,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,64.2393151167937,367
2003,12.525057292880188,10.4250476868883,0.37101739130434785,1089.0099828862585,37.60933837890627,1.166550930196335,743.3506,58.139084,428.7667,192.99458,54.01634117434355,360
2003,12.57505752159428,10.4250476868883,0.38757391304347827,1085.3449501944706,37.60933837890627,1.166550930196335,743.3506,58.139084,428.7667,192.99458,46.76426303908738,393
2003,12.625057750308372,10.4250476868883,0.38483913043478263,1117.8327660560608,37.60933837890627,1.166550930196335,743.3506,58.139084,428.7667,192.99458,56.363453805193785,422
2003,11.725053633454706,10.475047915602392,0.33386086956521743,894.6247291490436,38.68096313476565,1.2508050369587285,679.0336,53.10871,417.12402,187.1238,-68.89406552913147,352
2003,11.775053862168798,10.475047915602392,0.32761304347826087,918.6384180672467,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-41.11660085666733,332
2003,11.825054090882892,10.475047915602392,0.3702521739130435,973.0667112087831,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-50.93608961633663,344
2003,11.875054319596984,10.475047915602392,0.39305217391304353,1006.2425340414047,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-66.33309428785242,386
2003,11.925054548311076,10.475047915602392,0.3964478260869565,1043.5031623551622,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-54.361944663282884,384
2003,11.97505477702517,10.475047915602392,0.3820434782608696,1080.5315422266722,37.33675537109377,1.1738362186112306,692.1368,54.133545,423.21268,193.15645,-20.439811064157993,407
2003,12.025055005739262,10.475047915602392,0.3900869565217392,1125.6604273021221,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,16.310424778484503,470
2003,12.075055234453353,10.475047915602392,0.41834782608695653,1126.7977836262435,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,27.70273902877534,629
2003,12.125055463167447,10.475047915602392,0.3945391304347826,1149.665582433343,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,40.212947461091744,712
2003,12.17505569188154,10.475047915602392,0.4148608695652174,1142.4134080931544,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,50.501874757921996,743
2003,12.225055920595631,10.475047915602392,0.4312,1144.648550659418,37.64495239257815,1.1885046705012552,706.86176,55.285213,419.01358,188.67178,57.48624287155144,735
2003,12.275056149309725,10.475047915602392,0.41673478260869573,1129.0213349410333,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,45.812105594112154,762
2003,12.325056378023817,10.475047915602392,0.40158695652173915,1113.7989430371672,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,45.106355008568244,616
2003,12.375056606737909,10.475047915602392,0.3947695652173913,1100.0122366845608,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,38.52009018934518,549
2003,12.425056835452002,10.475047915602392,0.3768478260869565,1107.7585993409157,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,44.33052263961531,493
2003,12.475057064166094,10.475047915602392,0.445095652173913,1106.7945326566696,38.8198181152344,1.2597222060846474,726.8148,56.84579,420.8629,187.61867,49.69944878958336,422
2003,12.525057292880188,10.475047915602392,0.446495652173913,1098.026287317276,37.60933837890627,1.166550930196335,743.3506,58.139084,428.7667,192.99458,47.94836607278876,417
2003,12.57505752159428,10.475047915602392,0.4165521739130435,1088.0922710895538,37.60933837890627,1.166550930196335,743.3506,58.139084,428.7667,192.99458,42.99260695639714,383
2003,12.625057750308372,10.475047915602392,0.3974956521739131,1085.896398305893,37.60933837890627,1.166550930196335,743.3506,58.139084,428.7667,192.99458,52.224340025673655,389
2003,12.675057979022466,10.475047915602392,0.405804347826087,1117.773764513433,37.60933837890627,1.166550930196335,743.3506,58.139084,428.7667,192.99458,44.87491269871771,418
2003,12.725058207736557,10.475047915602392,0.39837826086956524,1164.4366855174303,37.60933837890627,1.166550930196335,743.3506,58.139084,428.7667,192.99458,51.068806427604386,460
2003,13.17506026616339,10.475047915602392,0.35447391304347825,1029.7337551116943,38.12606201171877,1.186520424862258,750.5317,58.700733,417.58508,200.19737,22.86433871203849,522
2003,13.225060494877484,10.475047915602392,0.41490434782608704,1017.9876571074128,38.12606201171877,1.186520424862258,750.5317,58.700733,417.58508,200.19737,14.959184469107072,528
2003,13.275060723591576,10.475047915602392,0.385104347826087,1002.4716423153877,36.76213989257815,1.1241078378129112,735.88873,57.555477,309.4654,97.7316,21.781104901072126,491
2003,11.725053633454706,10.525048144316484,0.32821304347826086,904.1125736758113,38.92510375976565,1.267799537279484,577.9155,45.200047,355.35394,296.19022,-79.00200039289768,390
2003,11.775053862168798,10.525048144316484,0.3538304347826087,903.8046025708318,37.61190185546877,1.1866902103567416,663.82184,51.91897,413.18668,189.78006,-61.656021525348365,357
2003,11.825054090882892,10.525048144316484,0.38000869565217393,953.5946875698864,37.61190185546877,1.1866902103567416,663.82184,51.91897,413.18668,189.78006,-57.271387249837176,378
2003,11.875054319596984,10.525048144316484,0.3832913043478261,989.4410989582539,37.61190185546877,1.1866902103567416,663.82184,51.91897,413.18668,189.78006,-72.39041007546643,408
2003,11.925054548311076,10.525048144316484,0.38827826086956524,1028.5636264560744,37.61190185546877,1.1866902103567416,663.82184,51.91897,413.18668,189.78006,-59.78953993871323,438
2003,11.97505477702517,10.525048144316484,0.3957260869565218,1066.0469066239893,37.61190185546877,1.1866902103567416,663.82184,51.91897,413.18668,189.78006,-39.93525779687775,461
2003,12.025055005739262,10.525048144316484,0.38890434782608696,1089.1295988857746,37.69918212890627,1.176172196806786,675.6305,52.84255,416.90875,239.63908,-11.949916138259823,483
2003,12.075055234453353,10.525048144316484,0.40321739130434786,1104.7415060428903,37.69918212890627,1.176172196806786,675.6305,52.84255,416.90875,239.63908,6.933096628309386,666
2003,12.125055463167447,10.525048144316484,0.3871652173913044,1143.0679768770933,37.69918212890627,1.176172196806786,675.6305,52.84255,416.90875,239.63908,33.688120475731466,733
2003,12.17505569188154,10.525048144316484,0.39300434782608695,1144.545108050108,37.69918212890627,1.176172196806786,675.6305,52.84255,416.90875,239.63908,34.53265334941602,777
2003,12.225055920595631,10.525048144316484,0.4114260869565217,1146.8034130632877,37.69918212890627,1.176172196806786,675.6305,52.84255,416.90875,239.63908,35.207791315465784,843
2003,12.275056149309725,10.525048144316484,0.4182608695652174,1147.1036624461412,38.59847412109377,1.2270664359840975,693.13715,54.211784,429.37015,237.72745,36.99208271485895,828
2003,12.325056378023817,10.525048144316484,0.38999130434782614,1100.47225240618,38.59847412109377,1.2270664359840975,693.13715,54.211784,429.37015,237.72745,15.158140366077532,643
2003,12.375056606737909,10.525048144316484,0.3946260869565218,1089.3439733982086,38.59847412109377,1.2270664359840975,693.13715,54.211784,429.37015,237.72745,29.987993262617465,589
2003,12.425056835452002,10.525048144316484,0.3853608695652174,1106.46903693676,38.59847412109377,1.2270664359840975,693.13715,54.211784,429.37015,237.72745,34.9528318061341,541
2003,12.475057064166094,10.525048144316484,0.4136434782608696,1077.7515020370483,38.59847412109377,1.2270664359840975,693.13715,54.211784,429.37015,237.72745,39.27598015095441,430
2003,12.525057292880188,10.525048144316484,0.4207826086956522,1068.0737380981445,38.71669921875002,1.2372702584994555,696.1519,54.44757,416.10074,183.47023,29.884077600868068,436
2003,12.57505752159428,10.525048144316484,0.4304521739130435,1063.9222475290298,38.71669921875002,1.2372702584994555,696.1519,54.44757,416.10074,183.47023,36.809710869122455,402
2003,12.625057750308372,10.525048144316484,0.40547826086956523,1045.3501547574997,38.71669921875002,1.2372702584994555,696.1519,54.44757,416.10074,183.47023,37.01657396457824,403
2003,12.675057979022466,10.525048144316484,0.3990565217391305,1059.9174520522356,38.71669921875002,1.2372702584994555,696.1519,54.44757,416.10074,183.47023,32.452907506218025,406
2003,12.725058207736557,10.525048144316484,0.39500434782608695,1105.5623903870583,38.71669921875002,1.2372702584994555,696.1519,54.44757,416.10074,183.47023,40.756635986101855,443
2003,12.77505843645065,10.525048144316484,0.4062869565217392,1098.4951959773898,38.21560058593752,1.199211603759483,734.589,57.453823,424.75912,187.3924,23.773897712556845,468
2003,13.125060037449298,10.525048144316484,0.4066130434782609,1047.5065113902092,38.12420043945315,1.191351827763125,715.2105,55.93819,407.8885,192.34116,18.582742819610303,553
2003,13.17506026616339,10.525048144316484,0.37595217391304353,1004.8400669507682,38.12420043945315,1.191351827763125,715.2105,55.93819,407.8885,192.34116,0.7246005728948148,497
2003,13.225060494877484,10.525048144316484,0.4008826086956522,999.4895981177688,38.12420043945315,1.191351827763125,715.2105,55.93819,407.8885,192.34116,-0.7369793725860063,496
2003,13.275060723591576,10.525048144316484,0.38650434782608695,978.130906432867,37.2574401855469,1.1512405525052376,722.3599,56.497356,311.6526,95.78371,-5.933788828103047,481
2003,11.725053633454706,10.575048373030578,0.3358260869565218,871.5577909871936,38.92510375976565,1.267799537279484,577.9155,45.200047,355.35394,296.19022,-77.99476260969175,385
2003,11.775053862168798,10.575048373030578,0.40212608695652174,884.3121218681335,37.61190185546877,1.1866902103567416,663.82184,51.91897,413.18668,189.78006,-51.632290833119896,358
2003,11.825054090882892,10.575048373030578,0.39981304347826085,908.763328269124,37.61190185546877,1.1866902103567416,663.82184,51.91897,413.18668,189.78006,-66.3462363795104,387
2003,11.875054319596984,10.575048373030578,0.39871739130434786,940.9342400878668,37.61190185546877,1.1866902103567416,663.82184,51.91897,413.18668,189.78006,-67.98060616216105,426
2003,11.925054548311076,10.575048373030578,0.37609565217391305,962.1773630678654,37.61190185546877,1.1866902103567416,663.82184,51.91897,413.18668,189.78006,-68.12370586274233,461
2003,11.97505477702517,10.575048373030578,0.4058260869565218,997.2143768332899,37.61190185546877,1.1866902103567416,663.82184,51.91897,413.18668,189.78006,-65.42347266545949,553
2003,12.025055005739262,10.575048373030578,0.38289130434782614,1054.0115777049214,37.69918212890627,1.176172196806786,675.6305,52.84255,416.90875,239.63908,-37.969550781158205,611
2003,12.075055234453353,10.575048373030578,0.38523478260869565,1075.3237508237362,37.69918212890627,1.176172196806786,675.6305,52.84255,416.90875,239.63908,-7.178628960026344,679
