Year,Longitude,Latitude,Target_NDVI,X1_Rain_P_antecedent,X2_Max_Temp_Tmax,X3_Vapor_Deficit_VPD,X5_AET_Annual,X6_Latent_Heat_LE,X7_Soil_Evaporation,X8_Soil_Moisture_SMroot,X9_Rainfall_Anomaly,X10_Elevation
2003,45.075206185754446,45.42520778675309,0.2613956521739131,375.37175834178925,29.478265380859398,0.41558800262277135,274.21225,21.011253,248.79645,227.86713,20.94536095794126,15
2003,45.125206414468536,45.42520778675309,0.2539217391304348,375.08206701278687,29.478265380859398,0.41558800262277135,274.21225,21.011253,248.79645,227.86713,25.12306664317049,13
2003,45.175206643182634,45.42520778675309,0.24353478260869565,368.2971866130829,29.478265380859398,0.41558800262277135,274.21225,21.011253,248.79645,227.86713,24.60595658759155,6
2003,45.225206871896724,45.42520778675309,0.20609565217391307,362.0725758075714,29.478265380859398,0.41558800262277135,274.21225,21.011253,248.79645,227.86713,28.18468942519877,3
2003,45.275207100610814,45.42520778675309,0.19824347826086958,351.28486090898514,29.545281982421898,0.4187097556210102,271.6426,20.827873,248.71236,226.61555,22.922575318498275,8
2003,45.32520732932491,45.42520778675309,0.17676956521739132,344.92006808519363,29.545281982421898,0.4187097556210102,271.6426,20.827873,248.71236,226.61555,21.43900250957887,7
2003,45.375207558039,45.42520778675309,0.17627391304347825,336.69266653060913,29.545281982421898,0.4187097556210102,271.6426,20.827873,248.71236,226.61555,19.215709695023406,6
2003,45.42520778675309,45.42520778675309,0.2481391304347826,332.6988727450371,29.545281982421898,0.4187097556210102,271.6426,20.827873,248.71236,226.61555,21.01675758911574,6
2003,45.47520801546719,45.42520778675309,0.2608217391304348,341.0313842892647,29.545281982421898,0.4187097556210102,271.6426,20.827873,248.71236,226.61555,34.269792843851576,8
2003,46.0252105313222,45.42520778675309,0.20927391304347825,308.94011598825455,30.814202880859398,0.42927492523632105,285.64075,21.970592,265.07486,287.16483,14.926621711854125,-16
2003,44.525203669899426,45.47520801546719,0.20293478260869566,420.1965253353119,29.524560546875023,0.4145840083279296,294.4775,22.56912,255.70503,237.3747,32.58832752901179,28
2003,44.57520389861352,45.47520801546719,0.11143478260869566,421.9424045085907,29.524560546875023,0.4145840083279296,294.4775,22.56912,255.70503,237.3747,37.72038060544952,19
2003,44.62520412732761,45.47520801546719,0.022665217391304348,418.5434192419052,29.524560546875023,0.4145840083279296,294.4775,22.56912,255.70503,237.3747,37.30222678624199,19
2003,44.675204356041704,45.47520801546719,0.21566521739130437,416.1858925819397,29.524560546875023,0.4145840083279296,294.4775,22.56912,255.70503,237.3747,38.74835754741497,17
2003,44.7252045847558,45.47520801546719,0.29456086956521743,399.6415915489197,29.524560546875023,0.4145840083279296,294.4775,22.56912,255.70503,237.3747,24.385863898525713,16
2003,44.77520481346989,45.47520801546719,0.2667695652173913,401.8854720592499,29.682092285156273,0.4202483152231676,287.6215,22.064507,254.5193,233.55907,20.53648023035379,16
2003,44.82520504218398,45.47520801546719,0.23813478260869567,409.6429678797722,29.682092285156273,0.4202483152231676,287.6215,22.064507,254.5193,233.55907,32.24583413061572,20
2003,44.87520527089808,45.47520801546719,0.25261304347826086,404.1544781923294,29.682092285156273,0.4202483152231676,287.6215,22.064507,254.5193,233.55907,30.090939995106794,22
2003,44.92520549961217,45.47520801546719,0.25861739130434785,398.0439782142639,29.682092285156273,0.4202483152231676,287.6215,22.064507,254.5193,233.55907,34.19418680461439,18
2003,44.97520572832626,45.47520801546719,0.26461304347826087,387.2339508533478,29.682092285156273,0.4202483152231676,287.6215,22.064507,254.5193,233.55907,24.501860516471652,20
2003,45.025205957040356,45.47520801546719,0.25420000000000004,383.84244257211685,29.478265380859398,0.41558800262277135,274.21225,21.011253,248.79645,227.86713,22.234124112288782,23
2003,45.075206185754446,45.47520801546719,0.24188695652173917,377.2115445137024,29.478265380859398,0.41558800262277135,274.21225,21.011253,248.79645,227.86713,22.768591650891892,16
2003,45.125206414468536,45.47520801546719,0.18356521739130435,369.7707322835922,29.478265380859398,0.41558800262277135,274.21225,21.011253,248.79645,227.86713,21.388195243754637,12
2003,45.175206643182634,45.47520801546719,0.2186391304347826,360.28630340099335,29.478265380859398,0.41558800262277135,274.21225,21.011253,248.79645,227.86713,18.48798619040224,8
2003,45.225206871896724,45.47520801546719,0.2358913043478261,353.5626839995384,29.478265380859398,0.41558800262277135,274.21225,21.011253,248.79645,227.86713,18.806741021583605,9
2003,45.275207100610814,45.47520801546719,0.2414478260869565,343.62340259552,29.545281982421898,0.4187097556210102,271.6426,20.827873,248.71236,226.61555,15.624402373939631,10
2003,45.32520732932491,45.47520801546719,0.22489565217391305,335.9459792971611,29.545281982421898,0.4187097556210102,271.6426,20.827873,248.71236,226.61555,13.921564429844238,6
2003,45.375207558039,45.47520801546719,0.2071521739130435,329.90080231428146,29.545281982421898,0.4187097556210102,271.6426,20.827873,248.71236,226.61555,15.40479193633206,5
2003,45.47520801546719,45.47520801546719,0.2415521739130435,330.17681992053986,29.545281982421898,0.4187097556210102,271.6426,20.827873,248.71236,226.61555,25.582214829028885,8
2003,44.425203212471246,45.52520824418128,0.21985652173913045,414.73061323165894,29.803643798828148,0.40739159270919867,272.22922,20.83281,209.78587,188.2051,26.593347399879747,29
2003,44.475203441185336,45.52520824418128,0.19717826086956525,408.875773191452,29.803643798828148,0.40739159270919867,272.22922,20.83281,209.78587,188.2051,24.38782279414636,20
2003,44.525203669899426,45.52520824418128,0.18850434782608697,412.30028265714645,29.319543457031273,0.40344971479204944,271.81268,20.763191,212.13351,185.57005,26.969909314948552,20
2003,44.57520389861352,45.52520824418128,0.22598695652173917,408.17545533180237,29.319543457031273,0.40344971479204944,271.81268,20.763191,212.13351,185.57005,24.2682107793882,20
2003,44.62520412732761,45.52520824418128,0.23733478260869567,411.66118693351746,29.319543457031273,0.40344971479204944,271.81268,20.763191,212.13351,185.57005,28.12021870910803,19
2003,44.675204356041704,45.52520824418128,0.15929565217391306,404.7362097501755,29.319543457031273,0.40344971479204944,271.81268,20.763191,212.13351,185.57005,24.515367267213946,19
2003,44.7252045847558,45.52520824418128,0.24336521739130437,406.94198364019394,29.319543457031273,0.40344971479204944,271.81268,20.763191,212.13351,185.57005,28.348484532722125,27
2003,44.77520481346989,45.52520824418128,0.23650434782608695,400.5937170982361,29.214105224609398,0.4038799593093556,270.04187,20.612402,212.93518,183.06224,21.680146455279896,36
2003,44.82520504218398,45.52520824418128,0.23823043478260872,402.820949614048,29.214105224609398,0.4038799593093556,270.04187,20.612402,212.93518,183.06224,28.372456553805023,61
2003,44.87520527089808,45.52520824418128,0.23670000000000002,404.9593819975853,29.214105224609398,0.4038799593093556,270.04187,20.612402,212.93518,183.06224,35.902021028736726,71
2003,44.92520549961217,45.52520824418128,0.2518913043478261,398.8649712204933,29.214105224609398,0.4038799593093556,270.04187,20.612402,212.93518,183.06224,37.83010198202908,32
2003,44.97520572832626,45.52520824418128,0.24243478260869566,386.7352546453476,29.214105224609398,0.4038799593093556,270.04187,20.612402,212.93518,183.06224,24.661935213536765,29
2003,45.025205957040356,45.52520824418128,0.25756521739130434,388.25906693935394,29.623986816406273,0.410460875441989,252.4095,19.273298,213.5654,179.82637,26.65381326977007,28
2003,45.075206185754446,45.52520824418128,0.24835652173913045,379.555148601532,29.623986816406273,0.410460875441989,252.4095,19.273298,213.5654,179.82637,27.43089021421156,22
2003,45.125206414468536,45.52520824418128,0.24333478260869565,378.37454372644424,29.623986816406273,0.410460875441989,252.4095,19.273298,213.5654,179.82637,34.19160890039598,19
2003,45.175206643182634,45.52520824418128,0.2685391304347826,362.75708997249603,29.623986816406273,0.410460875441989,252.4095,19.273298,213.5654,179.82637,23.193222242349066,12
2003,45.225206871896724,45.52520824418128,0.2456695652173913,351.2885658144951,29.623986816406273,0.410460875441989,252.4095,19.273298,213.5654,179.82637,19.11321186681181,13
2003,45.275207100610814,45.52520824418128,0.2323391304347826,342.3399609923363,29.518121337890648,0.41524724213956793,244.48264,18.680786,209.77867,200.01999,13.697672739257996,13
2003,45.32520732932491,45.52520824418128,0.23717391304347826,339.66501754522324,29.518121337890648,0.41524724213956793,244.48264,18.680786,209.77867,200.01999,16.0593780634357,8
2003,45.375207558039,45.52520824418128,0.24083478260869567,332.95740777254105,29.518121337890648,0.41524724213956793,244.48264,18.680786,209.77867,200.01999,17.91118679102999,6
2003,45.42520778675309,45.52520824418128,0.25854347826086954,327.8000857234001,29.518121337890648,0.41524724213956793,244.48264,18.680786,209.77867,200.01999,17.24898591475352,7
2003,45.47520801546719,45.52520824418128,0.2607826086956522,326.9846645593643,29.518121337890648,0.41524724213956793,244.48264,18.680786,209.77867,200.01999,21.84769363409498,8
2003,45.52520824418128,45.52520824418128,0.2615608695652174,327.97773164510727,29.934808349609398,0.4198754648453374,245.81514,18.805918,213.55904,178.08006,22.703199388287715,4
2003,45.57520847289537,45.52520824418128,0.2525217391304348,335.5435394048691,29.934808349609398,0.4198754648453374,245.81514,18.805918,213.55904,178.08006,28.58701972643229,-3
2003,45.625208701609466,45.52520824418128,0.23973913043478262,335.13962733745575,29.934808349609398,0.4198754648453374,245.81514,18.805918,213.55904,178.08006,28.867283927592382,-4
2003,44.32520275504306,45.57520847289537,0.24581739130434785,429.73412185907364,29.803643798828148,0.40739159270919867,272.22922,20.83281,209.78587,188.2051,28.074118220931496,32
2003,44.37520298375715,45.57520847289537,0.29507826086956523,426.99979293346405,29.803643798828148,0.40739159270919867,272.22922,20.83281,209.78587,188.2051,27.90329223039697,39
2003,44.425203212471246,45.57520847289537,0.30536956521739134,417.1698727607727,29.803643798828148,0.40739159270919867,272.22922,20.83281,209.78587,188.2051,22.50327300574287,46
2003,44.475203441185336,45.57520847289537,0.2849086956521739,415.35356962680817,29.803643798828148,0.40739159270919867,272.22922,20.83281,209.78587,188.2051,24.488594876915784,56
2003,44.525203669899426,45.57520847289537,0.2721130434782609,409.797759950161,29.319543457031273,0.40344971479204944,271.81268,20.763191,212.13351,185.57005,16.865907031310428,59
2003,44.57520389861352,45.57520847289537,0.27852608695652176,408.87335950136185,29.319543457031273,0.40344971479204944,271.81268,20.763191,212.13351,185.57005,16.537112787525245,69
2003,44.62520412732761,45.57520847289537,0.25957391304347827,405.98634427785873,29.319543457031273,0.40344971479204944,271.81268,20.763191,212.13351,185.57005,15.485042019867649,79
2003,44.675204356041704,45.57520847289537,0.2320086956521739,405.20105534791946,29.319543457031273,0.40344971479204944,271.81268,20.763191,212.13351,185.57005,18.231632733602964,93
2003,44.7252045847558,45.57520847289537,0.24951304347826087,419.12109357118607,29.319543457031273,0.40344971479204944,271.81268,20.763191,212.13351,185.57005,30.364952523953548,147
2003,44.77520481346989,45.57520847289537,0.24930000000000002,412.872025847435,29.214105224609398,0.4038799593093556,270.04187,20.612402,212.93518,183.06224,21.50604059044707,155
2003,44.82520504218398,45.57520847289537,0.24096521739130436,416.34187614917755,29.214105224609398,0.4038799593093556,270.04187,20.612402,212.93518,183.06224,32.86837815450923,115
2003,44.87520527089808,45.57520847289537,0.22364782608695652,420.12081503868103,29.214105224609398,0.4038799593093556,270.04187,20.612402,212.93518,183.06224,42.01136887055401,88
2003,44.92520549961217,45.57520847289537,0.22267826086956521,413.76934003829956,29.214105224609398,0.4038799593093556,270.04187,20.612402,212.93518,183.06224,41.09396783173764,49
2003,44.97520572832626,45.57520847289537,0.2319913043478261,404.31647354364395,29.214105224609398,0.4038799593093556,270.04187,20.612402,212.93518,183.06224,38.342338016943415,40
2003,45.025205957040356,45.57520847289537,0.2454695652173913,406.7915157675743,29.623986816406273,0.410460875441989,252.4095,19.273298,213.5654,179.82637,43.08262174028073,35
2003,45.075206185754446,45.57520847289537,0.23950869565217392,392.9094535112381,29.623986816406273,0.410460875441989,252.4095,19.273298,213.5654,179.82637,36.648407318643535,27
2003,45.125206414468536,45.57520847289537,0.23359565217391307,394.62038147449493,29.623986816406273,0.410460875441989,252.4095,19.273298,213.5654,179.82637,47.58474607563198,26
2003,45.175206643182634,45.57520847289537,0.23074347826086955,369.5031236410141,29.623986816406273,0.410460875441989,252.4095,19.273298,213.5654,179.82637,28.511072706142443,18
2003,45.225206871896724,45.57520847289537,0.2395913043478261,358.9966560602188,29.623986816406273,0.410460875441989,252.4095,19.273298,213.5654,179.82637,26.972168086955776,17
2003,45.275207100610814,45.57520847289537,0.2548173913043479,351.21432369947433,29.518121337890648,0.41524724213956793,244.48264,18.680786,209.77867,200.01999,21.074978354177688,17
2003,45.32520732932491,45.57520847289537,0.24988260869565215,349.866079390049,29.518121337890648,0.41524724213956793,244.48264,18.680786,209.77867,200.01999,25.097253971100315,8
2003,45.375207558039,45.57520847289537,0.22337826086956522,350.19906812906265,29.518121337890648,0.41524724213956793,244.48264,18.680786,209.77867,200.01999,31.49858592101674,5
2003,45.42520778675309,45.57520847289537,0.22497391304347827,334.5896868109703,29.518121337890648,0.41524724213956793,244.48264,18.680786,209.77867,200.01999,20.306440874270436,1
2003,45.47520801546719,45.57520847289537,0.21633043478260872,329.1099673509598,29.518121337890648,0.41524724213956793,244.48264,18.680786,209.77867,200.01999,19.417973895903856,-1
2003,45.52520824418128,45.57520847289537,0.2035391304347826,325.4013082385063,29.934808349609398,0.4198754648453374,245.81514,18.805918,213.55904,178.08006,16.466134245784986,-2
2003,45.57520847289537,45.57520847289537,0.21153478260869565,329.69458013772964,29.934808349609398,0.4198754648453374,245.81514,18.805918,213.55904,178.08006,22.81864807151578,-6
2003,45.625208701609466,45.57520847289537,0.21759565217391305,329.1402665376663,29.934808349609398,0.4198754648453374,245.81514,18.805918,213.55904,178.08006,23.559655791743012,-5
2003,45.675208930323556,45.57520847289537,0.23479565217391307,327.5225383043289,29.934808349609398,0.4198754648453374,245.81514,18.805918,213.55904,178.08006,21.76771463773548,-6
2003,45.72520915903765,45.57520847289537,0.1926130434782609,324.8578474521637,29.934808349609398,0.4198754648453374,245.81514,18.805918,213.55904,178.08006,24.462947822421654,-7
2003,44.27520252632897,45.625208701609466,0.25024347826086957,435.99725687503815,29.803643798828148,0.40739159270919867,272.22922,20.83281,209.78587,188.2051,35.0207301670992,42
2003,44.32520275504306,45.625208701609466,0.290004347826087,424.9364767074585,29.803643798828148,0.40739159270919867,272.22922,20.83281,209.78587,188.2051,28.40700309948045,58
2003,44.37520298375715,45.625208701609466,0.27410434782608695,423.4608184695244,29.803643798828148,0.40739159270919867,272.22922,20.83281,209.78587,188.2051,28.66706420393507,69
2003,44.425203212471246,45.625208701609466,0.2608217391304348,416.8145316839218,29.803643798828148,0.40739159270919867,272.22922,20.83281,209.78587,188.2051,27.375562679890947,79
2003,44.475203441185336,45.625208701609466,0.24678260869565216,413.60933554172516,29.803643798828148,0.40739159270919867,272.22922,20.83281,209.78587,188.2051,26.709323135539933,94
